CTYDIST,ELEMDIST1,DNAME,DADDRESS1,DADDRESS2,DCITY,DZIP,DCOUNTY,DSUPAREA,DPYC,DPYAV,DPYTATL,DPHONE,DFAX,DELEMSN,DELEMST,DELEMSRS,DELEMSNS,DELEMSTS,DMIDSSN,DMIDSST,DMIDSSRS,DMIDSSNS,DMIDSSTS,DJRSN,DJRST,DJRSRS,DJRSNS,DJRSTS,DHIGHSN,DHIGHST,DHIGHSRS,DHIGHSNS,DHIGHSTS,DTOTSCHL,DTOTTECH,DTOTRES,DTOTNRES,DTOTSTU,PRESTITL,PRESLN,PRESFN,PRESMI,SECTITL,SECLN,SECFN,SECMI,SDLNAME,SDFNAME,SDMINIT,SDSALUAT,DIEMAIL,URL,HouseDistricts,SenateDistricts,CongressionalDistricts
088073,Y,Renick R-V ,101 Middle St. ,P.O. Box 37 ,Renick ,652780037,Randolph ,I,A,"$17,606,775.00",4.3652,6602634886,6602634249,1,19,93,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,93,0,93,Mr.,McKeown,Michael,,Mrs.,Mckeown ,Andrea ,,Borden ,Lisa ,M,Mrs.,lborden@renick.k12.mo.us,http://renick.k12.mo.us,"44 , 47 ",18 ,"04, 06"
039134,,Republic R-III ,518 N Hampton ,,Republic ,657381323,Greene ,C,A,"$467,563,890.00",4.1228,4177323605,4177323609,6,265,2346,0,2346,1,91,1143,0,1143,0,0,0,0,0,1,105,1501,0,1501,8,461,4990,0,4990,Mr.,Wojciechowski,Todd,,Mrs.,Blankenship,Sheryl,,Pearce ,Matt ,,Dr.,matt.pearce@republicschools.org,http://www.republicschools.org,"130, 133, 138, 139","20 , 30 ",07
007124,,Rich Hill R-IV ,703 N. 3rd Street,,Rich Hill,647792042,Bates ,F,A,"$26,546,304.00",4.3760,4173954191,4173952407,1,22,174,0,174,0,0,0,0,0,0,0,0,0,0,1,21,171,0,171,2,43,345,0,345,Mr.,Morrison,Phil,,Mrs.,Morrison,Donna,,Goddard,Kevin,,Dr.,kgoddard@richhill.k12.mo.us,http://www.richhill.k12.mo.us,126,31 ,04
046132,Y,Richards R-V ,3461 County Road 1710 ,,West Plains ,657755333,Howell ,G,A,"$47,755,046.00",2.7500,4172565239,4172563314,1,30,364,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,364,0,364,Mr.,Vonallmen ,Ricky ,,Mr.,Morrison ,Brian ,,Bunn ,Melonie ,,Dr.,MBUNN@RICHARDSSCHOOL.K12.MO.US,http://richardsschool.k12.mo.us/,154,33 ,08
103127,,Richland R-I ,24456 State Highway 114 ,Essex< Mo. ,Essex ,638466110,Stoddard ,E,A,"$29,965,776.00",4.3333,5732835332,5732835798,1,18,155,5,160,0,0,0,0,0,0,0,0,0,0,1,17,124,1,125,2,35,279,6,285,Mr.,Blunt,Jason,,Mr.,Conner,Jeremy,,Killian ,Frank ,,Mr.,FKILLIAN@RICHLAND.K12.MO.US,http://www.richland.k12.mo.us/,,25 ,08
085044,,Richland R-IV ,714 E Jefferson ,,Richland ,655568202,Pulaski ,G,A,"$39,166,021.00",3.0401,5737653241,5737655552,1,27,271,0,271,0,0,0,0,0,0,0,0,0,0,1,26,212,18,230,2,53,483,18,501,Mr.,Hilton ,Shad ,,Mrs.,York ,Lisa ,D,Turner ,Tina ,,Dr.,TTURNER@RICHLANDBEARS.US,http://www.richlandbears.us,"121, 122, 123","16 , 28 ","03, 04"
089089,,Richmond R-XVI ,1017 E Main St. ,1017 E. Main Street ,Richmond ,640852202,Ray ,F,A,"$134,016,504.00",4.4093,8167766912,8167765554,2,67,671,0,671,1,34,359,0,359,0,0,0,0,0,1,42,418,0,418,4,143,1448,0,1448,Mr.,Dana,Jon,,Mrs.,Yoakum,Nicole,k,Darling ,Greg ,,Mr.,gdarling@richmondspartans.org,http://www.richmondspartans.org,"39 , 53 ",21 ,05
110030,Y,Richwoods R-VII ,10788 State Highway A ,,Richwoods ,630719744,Washington ,G,A,"$15,642,401.00",3.2180,5736782257,5736785207,1,18,149,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,149,0,149,Mr.,Barrett ,Ted ,,Mrs.,Bennett,Laura,,Conway,Lindell,,Mr.,lconway@richwoods.k12.mo.us,http://www.richwoodsr7.org,,"26 , 3  ","03, 08"
041005,,Ridgeway R-V ,305 Main St. ,,Ridgeway ,644817252,Harrison ,H,A,"$8,365,115.00",5.9480,6608726813,6608726230,1,10,39,0,39,0,0,0,0,0,0,0,0,0,0,1,11,39,0,39,2,21,78,0,78,Mr.,Billups,Scott,,Ms.,Holcomb,April,,Beavers,Jonnie,,Mrs.,superintendent@rhsk12.org,http://n/a,2  ,12 ,06
091095,Y,Ripley Co. R-III ,11111 State Highway 142W,,Gatewood ,639429403,Ripley ,E,A,"$6,932,708.00",3.3989,5732553213,5732553648,1,14,107,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,107,0,107,Mr.,Mcnece ,William ,,Mrs.,Hinton ,Becky ,L,Young ,Cody ,,Mr.,codyyoung@gatewoodmustangs.org,http://ripleyr3.k12.mo.us,153,33 ,08
091093,Y,Ripley Co. R-IV ,3277 US Highway 160 W ,,Doniphan,639358901,Ripley ,E,A,"$7,371,715.00",2.7500,5739967118,5739967484,1,15,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,120,0,120,Mr.,Dickson ,Raymond ,,Mrs.,Johnston ,Danete ,,Carter ,Carly ,,Mrs.,ccarter@lonestar.k12.mo.us,http://lonestarschool.org,153,33 ,08
072066,,Risco R-II ,Highway 62 ,P.O. Box 17 ,Risco ,638740017,New Madrid ,E,A,"$11,269,903.00",5.0500,5733965568,5733965503,1,16,98,12,110,0,0,0,0,0,0,0,0,0,0,1,14,90,21,111,2,30,188,33,221,Mr.,Calvert,Ashley,,Mr.,Presley,Daniel,,Baker,Amy,,Dr.,ABAKER@RISCO.K12.MO.US,http://www.risco.k12.mo.us/,149,25 ,08
096110,,Ritenour ,2420 Woodson Road ,,St. Louis ,631145423,St. Louis ,A,A,"$666,594,480.00",4.9923,3144936010,3144267144,7,227,2875,0,2875,2,176,1539,0,1539,0,0,0,0,0,1,129,1836,0,1836,10,532,6250,0,6250,Mrs.,Lohnes,Jennifer,,Mrs.,Clover ,Michelle ,,Kilbride ,Christopher ,,Dr.,kilbridec@ritenourschools.org,http://www.ritenourschools.org,"71 , 72 , 73 , 85 , 86 ","14 , 24 ","01, 02"
096111,,Riverview Gardens ,1370 Northumberland ,1370 Northumberland Dr,St. Louis ,631371413,St. Louis ,A,P,"$237,402,510.00",7.5922,3148692505,3148692505,11,295,3257,0,3257,1,55,701,0,701,0,0,0,0,0,1,109,1175,0,1175,13,459,5133,0,5133,,Morrow-Reel,Veronica,,,Oswald ,Mary ,,Pruitt-Adams ,Joylynn ,,Dr.,joylynn.pruitt-adams@rgsd.k12.mo.us,http://www.rgsd.k12.mo.us,"66 , 74 , 75 ","13 , 14 ",01
003032,,Rock Port R-II ,600 S Nebraska Street,,Rock Port,644821128,Atchison ,H,A,"$57,245,261.00",4.9202,6607446298,6607445539,1,25,197,0,197,0,0,0,0,0,0,0,0,0,0,1,21,153,0,153,2,46,350,0,350,Mr.,Davis,Jeremy,,Mrs.,Young,Debbie,,Sickels,Ethan,,Mr.,esickels@rockport.k12.mo.us,http://rockport.k12.mo.us/homepage1/frontpage.html,1  ,12 ,06
096091,,Rockwood R-VI ,111 E North St. ,,Eureka ,630251229,St. Louis ,A,A,"$4,499,638,385.00",4.1252,6367332000,6367338851,20,868,8391,257,8648,6,459,4836,4,4840,0,0,0,0,0,4,644,7108,11,7119,30,1971,20335,272,20607,Ms.,Bayes ,Jaime ,,Ms.,Sadowski ,Janet ,,Ricker ,Tim ,,Dr.,rickertim@rsdmo.org,http://www.rsdmo.org,"100, 101, 110, 111, 70 , 96 , 98 , 99 ","15 , 22 , 26 ","02, 03"
081096,,Rolla 31 ,500a Forum Drive ,,Rolla ,654011345,Phelps ,G,A,"$471,158,476.00",3.6176,5734580100,5734580105,3,117,1305,0,1305,1,69,907,0,907,1,50,624,1,625,1,124,1204,70,1274,6,360,4040,71,4111,Mrs.,Clayton ,Carla ,,Ms.,Ragan ,Myra ,,Hounsom ,Craig ,,Mr.,chounsom@rolla31.org,http://rolla31.org,"120, 121, 143, 62 ","16 , 6  ","03, 08"
093121,Y,Roscoe C-1 ,1515 S.W. 300 Road ,,Osceola ,647767305,St. Clair ,F,A,"$8,081,524.00",3.5540,4176462376,4176462856,1,9,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,53,0,53,Mr.,Hooper,Greg,,Ms.,Bruggeman,Sherry,,Scott,Lexie,,Ms.,lexscott@roscoeschool.org,http://none,125,28 ,04
033090,,Salem R-80 ,1409 W Rolla Road ,1409 West Rolla Road ,Salem ,655609670,Dent ,G,A,"$72,693,570.00",3.2000,5737296642,5737298493,2,57,591,8,599,0,0,0,0,0,1,27,259,0,259,1,52,262,293,555,4,136,1112,301,1413,Mr.,Sirois ,Bernie ,,Mrs.,Snider ,Carrie ,,Reed,Lynne,,Dr.,lynne.reed@salemr80.org,http://www.salemr80.org,143,16 ,08
021151,,Salisbury R-IV ,1000 S Maple Avenue ,,Salisbury ,652811221,Chariton ,I,A,"$59,414,940.00",4.4697,6603886699,6603886753,1,26,219,0,219,0,0,0,0,0,0,0,0,0,0,1,33,233,0,233,2,59,452,0,452,Mrs.,Binder ,Andrea ,R,Mrs.,Vetter ,Kim ,T,Whiston ,Tony ,,Mr.,twhiston@salisbury.k12.mo.us,http://www.salisbury.k12.mo.us,"39 , 47 , 48 , 6  ","18 , 21 ","04, 06"
054042,,Santa Fe R-X ,108 N Chiefs ,P.O. Box 197 ,Alma ,640010197,Lafayette ,F,A,"$37,134,979.00",4.9831,6606742238,6606742239,1,20,147,1,148,0,0,0,0,0,0,0,0,0,0,1,21,170,1,171,2,41,317,2,319,Mr.,Limback ,Russell ,,Mr.,Wodrich ,Darren ,,Lark,Derek,,Mr.,dlark@santafechiefs.k12.mo.us,http://www.santafechiefs.k12.mo.us,"51 , 53 ",21 ,"05, 06"
049140,,Sarcoxie R-II ,101 S 17th St. ,,Sarcoxie ,648629649,Jasper ,C,A,"$41,218,756.00",3.1582,4175483134,4175486165,1,29,284,0,284,0,0,0,0,0,0,0,0,0,0,1,37,435,8,443,2,66,719,8,727,Ms.,Royce ,Debbie ,,Mrs.,Chance ,Jody ,L,Lewis ,Phil ,,Mr.,plewis@SARCOXIE.K12.MO.US,http://www.sarcoxie.k12.mo.us,"127, 157, 160","29 , 32 ",07
002097,,Savannah R-III ,408 W Market St. ,,Savannah ,644851658,Andrew ,H,A,"$205,813,264.00",3.7617,8163243144,8163245594,5,102,1095,0,1095,1,43,543,0,543,0,0,0,0,0,1,59,641,43,684,7,204,2279,43,2322,Mr.,Barbosa,Joe,,Mrs.,Gillett ,Jessica ,A,Kurre ,Eric ,J,Dr.,EKURRE@SAVANNAHR3.COM,http://www.savannahr3.com,9  ,12 ,06
066105,,School Of The Osage ,1501 School Road ,P.O. Box 1960 ,Lake Ozark ,650499761,Miller ,D,A,"$601,538,667.00",3.2990,5733654091,5733655748,2,47,512,0,512,1,46,434,0,434,1,53,474,0,474,1,57,646,0,646,5,203,2066,0,2066,Mrs.,Page ,Barbara ,,Mrs.,Mcpheeters ,Lana ,,Nelson,Laura,,Dr.,nelsonl@osageschools.org,http://https://osageschools.org/,"124, 58 ","16 , 6  ","03, 04"
098080,,Schuyler Co. R-I ,21701 Highway 63 ,,Queen City ,635612171,Schuyler ,I,A,"$108,132,075.00",4.2000,6609564125,6607662400,1,38,342,0,342,0,0,0,0,0,0,0,0,0,0,1,28,236,0,236,2,66,578,0,578,Ms.,Pantry,Jennifer,,Mrs.,Pierce ,Vickie ,,Windy ,Kyle ,,Mr.,kwindy@schuyler.k12.mo.us,http://schuyler.k12.mo.us,,"12 , 18 ",06
099082,,Scotland Co. R-I ,438 West Lovers Lane ,,Memphis ,635559410,Scotland ,I,A,"$76,703,104.00",3.6224,6604658531,6604658636,1,41,274,0,274,0,0,0,0,0,0,0,0,0,0,1,31,246,0,246,2,72,520,0,520,Mr.,Triplett ,Jamie ,,Mrs.,Mcbee ,Rhonda ,,Bergeson,Ryan,M,Dr.,rbergeson@SCOTLAND.K12.MO.US,http://scotland.k12.mo.us/,,18 ,06
100059,,Scott City R-I ,3000 Main St. ,,Scott City ,637801111,Scott ,E,A,"$66,164,780.00",3.8004,5732642381,5732642206,1,32,296,0,296,1,43,262,0,262,0,0,0,0,0,1,36,233,19,252,3,111,791,19,810,Mr.,Miller ,Gary ,,Mrs.,Bowers ,Heraleen ,,Umfleet,Michael,,Mr.,umfleetm@scr1.org,http://scr1.org,,27 ,08
100062,,Scott Co. Central ,20794 US Highway 61 ,,Sikeston ,638017201,Scott ,E,A,"$20,649,490.00",5.4173,5734712686,5734712029,1,19,147,20,167,0,0,0,0,0,0,0,0,0,0,1,19,129,0,129,2,38,276,20,296,Mr.,Cook,Robert,,Mrs.,Harper,Alissa,,Hukel ,Brian ,,Mr.,bhukel@scottcentral.k12.mo.us,http://scottcentral.k12.mo.us/,,27 ,08
100061,,Scott Co. R-IV ,4035 State Highway 77 ,,Benton ,637369162,Scott ,E,A,"$74,218,010.00",3.5000,5735453541,5735453929,1,38,384,0,384,1,29,232,0,232,0,0,0,0,0,1,34,347,17,364,3,101,963,17,980,Mr.,Brashear,David,,Mrs.,Riley ,Gail ,,Kolwyck,Bradley,J,Dr.,bradley.kolwyck@kellyhawks.org,http://www.kellyhawks.org,,"25 , 27 ",08
048915,,Scuola Vita Nuova ,535 Garfield Avenue ,,Kansas City ,641241513,Jackson ,B, .,,,8162315788,8162315181,1,28,339,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,339,0,339,Mr.,Palacios ,Edgar ,,Mr.,Jones ,Greg ,,Goodman ,Nicole ,,Mrs.,NGOODMAN@SVNCHARTER.ORG,http://www.svncharter.org,,,
080125,,Sedalia 200 ,2806 Matthew Drive ,,Sedalia ,653017981,Pettis ,F,A,"$396,829,874.00",4.0207,6608296450,6608278938,6,216,1999,16,2015,1,34,380,0,380,1,92,1139,0,1139,1,112,1397,27,1424,9,454,4915,43,4958,Mrs.,Nichols,Diana,,Ms.,Schrader,Barbara,,Triplett ,Steve ,,Mr.,tripletts@sedalia200.org,http://www.sedalia200.org,"48 , 51 , 52 , 54 ",28 ,04
035098,,Senath-Hornersville C-8 ,803 S State ,P.O. Box 370 ,Senath ,638760370,Dunklin ,E,A,"$54,073,674.00",3.5621,5737382669,5737389845,1,31,311,0,311,1,22,222,0,222,0,0,0,0,0,1,24,186,0,186,3,77,719,0,719,Mr.,Branum ,Bart ,,Mr.,Chandler ,Jason ,,Morgan ,Chad ,,Mr.,cmorgan@shs.k12.mo.us,http://www.shs.k12.mo.us/se3bin/clientschool.cgi?schoolname=school217,150,25 ,08
073106,,Seneca R-VII ,914 Frisco St. ,914 Frisco Street,Seneca ,648659266,Newton ,C,A,"$109,851,593.00",3.6000,4177763426,4177762177,3,71,756,3,759,1,26,242,0,242,0,0,0,0,0,1,43,457,21,478,5,140,1455,24,1479,Mr.,Stewart,Matt,,Ms.,Prince ,Sandy ,,Eggleston ,Brandon ,,Dr.,beggleston@senecar7.com,http://www.senecar7.com,"159, 160","29 , 32 ",07
112103,,Seymour R-II ,416 E Clinton Avenue ,,Seymour ,657468938,Webster ,C,A,"$65,706,178.00",3.3158,4179352287,4179354060,1,36,361,0,361,1,21,163,0,163,0,0,0,0,0,1,23,184,0,184,3,80,708,0,708,Mrs.,Wilkins ,Kim,,Mrs.,Ashley Kelley,Ashley,,Richards,Steve,,Mr.,srichards@seymourschool.net,http://www.seymourschool.net/,,33 ,"04, 07, 08"
042113,Y,Shawnee R-III ,11913 N Highway 13 ,,Chilhowee ,647338106,Henry ,F,A,"$12,862,911.00",3.9808,6608853620,6608854202,1,11,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,53,0,53,Mr.,Driskill ,Brad ,,Mrs.,Campbell ,Tonya ,,Akert ,Nancy ,I,Dr.,akert@shawnee.k12.mo.us,http://tinyurl.com/shawneeschool,57 ,31 ,04
102085,,Shelby Co. R-IV ,4154 Highway 36 ,,Shelbina ,634684005,Shelby ,I,A,"$65,515,102.00",4.4800,5735884961,5735882490,1,28,298,0,298,1,17,183,0,183,0,0,0,0,0,1,20,225,0,225,3,65,706,0,706,Mr.,Eleazarraraz,Darin,,Mrs.,Ziebarth ,Maranda ,,Clawson,Troy,,Mr.,tclawson@cardinals.k12.mo.us,http://www.cardinals.k12.mo.us/,,"10 , 18 ",06
108144,,Sheldon R-VIII ,100 E Gene Lathrop Drive ,,Sheldon ,647849805,Vernon ,C,A,"$13,260,158.00",4.5150,4178845113,4178845331,1,17,98,0,98,0,0,0,0,0,0,0,0,0,0,1,14,94,0,94,2,31,192,0,192,Mr.,Lamb,Jerod,,Ms.,Coquillette ,Gwen ,,Irwin,Jason,,Mr.,JIRWIN@SHELDON.K12.MO.US,http://www.sheldon.k12.mo.us,,"28 , 31 ",04
005127,Y,Shell Knob 78 ,24400 State Highway 39 ,,Shell Knob ,657478314,Barry ,C,A,"$86,686,965.00",3.2907,4178586743,4178583921,1,21,119,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,119,0,119,Mr.,Stewart ,Bob ,,Mrs.,Copeland ,Christy ,,Fransen ,Shelly ,L,Dr.,SHELLKNOBSCHOOL@SHELLKNOB78.COM,http://sks.k12.mo.us,"138, 158",29 ,07
019144,,Sherwood Cass R-VIII ,33300 S Sherwood Drive ,P.O. Box 98 ,Creighton ,647390098,Cass ,B,A,"$70,603,439.00",4.8381,6604992834,6604992624,1,34,363,0,363,1,24,173,0,173,0,0,0,0,0,1,27,254,3,257,3,85,790,3,793,Mr.,Turner ,Daniel ,,Mrs.,Marconett ,Glenda ,K,Ritter ,Steven ,,Dr.,steve.ritter@sherwoodk12.net,http://www.sherwoodk12.net,"33 , 54 , 55 , 57 ","21 , 31 ",04
100063,,Sikeston R-6 ,1002 Virginia Street,,Sikeston ,638013347,Scott ,E,A,"$282,907,572.00",4.2782,5734722581,5734722584,4,141,1312,0,1312,1,48,517,1,518,1,60,532,0,532,1,109,992,0,992,7,358,3353,1,3354,Mr.,Cantrell ,Glen ,,Mr.,Nickell ,Bryan ,,Robinson ,Tony ,,Dr.,trobinson@spsr6.org,http://www.sikestonr6.org,,"25 , 27 ",08
057001,,Silex R-I ,64 Highway UU ,P.O. Box 46 ,Silex ,633770046,Lincoln ,D,A,"$44,490,544.00",4.0003,5733845227,5733845996,1,29,235,0,235,0,0,0,0,0,0,0,0,0,0,1,23,210,0,210,2,52,445,0,445,Mr.,Twellman ,Gabe ,,,Vehige ,Cody ,,Hamlett ,Rod ,,Mr.,rodhamlett@silex.k12.mo.us,http://www.silex.k12.mo.us,"40 , 41 , 42 ","10 , 18 ","03, 06"
034121,Y,Skyline R-II ,Route 72 Box 486 ,,Norwood ,657179439,Douglas ,C,A,"$12,315,195.00",3.2464,4176834874,4176835865,1,13,81,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,81,0,81,Mr.,Moody,Steve,,Mrs.,Harden,Sarah,,Luna,Donnie,,Mr.,dluna@skyliner2.net,http://www.skylineschool.org,155,33 ,08
097130,,Slater ,515 N Elm ,,Slater ,653491405,Saline ,F,A,"$26,440,768.00",4.1871,6605292278,6605292279,1,29,226,3,229,0,0,0,0,0,0,0,0,0,0,1,19,92,28,120,2,48,318,31,349,Mr.,Gochenour ,Joey ,,Mr.,Wiseman ,Tedd ,,Gonzalez ,Debbie ,,Mrs.,dgonzalez@slaterschools.net,http://https://www.slaterschools.net,48 ,21 ,"05, 06"
080119,,Smithton R-VI ,505 S Myrtle ,,Smithton ,653501038,Pettis ,F,A,"$49,275,338.00",3.6194,6603435316,6603435389,1,30,274,0,274,0,0,0,0,0,0,0,0,0,0,1,31,260,0,260,2,61,534,0,534,Mr.,Brown,Jason,,Ms.,Kaiser,Mary,,Bray,David,,Mr.,brayd@smithton.k12.mo.us,http://smithton.k12.mo.us/,"48 , 51 , 52 , 54 , 58 ","19 , 28 , 6  ",04
024087,,Smithville R-II ,655 S Commercial ,,Smithville ,640899352,Clay ,B,A,"$322,919,380.00",4.8404,8165320406,8165324192,3,108,1286,0,1286,1,38,428,0,428,0,0,0,0,0,1,69,931,0,931,5,215,2645,0,2645,Mr.,Fales,Denney,,Mrs.,Kopp,Karen,S,Schuetz ,Todd ,B,Dr.,schuetzt@smithville.k12.mo.us,http://www.smithvilleschooldistrict.net,"11 , 12 , 13 , 8  ","12 , 17 , 34 ",06
014130,,South Callaway Co. R-II ,10135 State Road C ,,Mokane ,650591213,Callaway ,D,A,"$346,671,799.00",2.7500,5736765225,5736765134,2,39,355,0,355,1,23,180,0,180,0,0,0,0,0,1,27,256,0,256,4,89,791,0,791,Mr.,Mealy,Todd,,Mrs.,Popplewell ,Debbie ,,Hillman ,Kevin ,,Mr.,kevin.hillman@sc.k12.mo.us,http://www.sc.k12.mo.us,"43 , 49 ",10 ,03
041002,,South Harrison Co. R-II ,3400 Bulldog Avenue ,P.O. Box 445 ,Bethany ,644240445,Harrison ,H,A,"$78,621,491.00",4.1778,6604258044,6604257050,1,38,309,0,309,1,27,267,0,267,0,0,0,0,0,1,38,263,1,264,3,103,839,1,840,Mr.,Fitzgerald,Nick,,Mr.,Spurling ,Mike ,,Eastin ,Dennis ,L,Mr.,DEASTIN@SHR2.K12.MO.US,http://www.shr2.k12.mo.us,"2  , 3  ",12 ,06
044084,,South Holt Co. R-I ,201 S Barbour ,,Oregon ,644738155,Holt ,H,A,"$36,495,222.00",3.4057,6604462282,6604462312,1,22,139,0,139,0,0,0,0,0,0,0,0,0,0,1,20,138,0,138,2,42,277,0,277,Mr.,Kurtz,Jason,,Mrs.,Million ,Pam ,,Ottman ,Bob ,,Mr.,ottmanb@southholtr1.com,http://southholtr1.com/,1  ,12 ,06
047060,,South Iron Co. R-I ,210 School St. ,210 School Street ,Annapolis ,636200210,Iron ,G,A,"$40,307,384.00",3.8825,5735984241,5735984210,1,20,139,0,139,0,0,0,0,0,0,0,0,0,0,1,20,139,0,139,2,40,278,0,278,Mrs.,Middleton,Lindsay,,Mrs.,Miller ,Rustin ,G,Wakefield ,Donald ,,Mr.,DWAKEFIELD@SIPANTHERS.K12.MO.US,http://www.sipanthers.k12.mo.us,144,"27 , 3  ",08
074202,,South Nodaway Co. R-IV ,209 Morehouse ,,Barnard ,644238201,Nodaway ,H,A,"$17,018,071.00",5.9047,6606523221,6606523411,1,16,106,3,109,0,0,0,0,0,0,0,0,0,0,1,13,69,7,76,2,29,175,10,185,Mrs.,Hilsabeck,Janet,,Mrs.,Wolf ,Brandy ,,Skoglund,Dustin,S,Mr.,dustin.skoglund@SOUTHNODAWAY.K12.MO.US,http://www.southnodaway.k12.mo.us,"1  , 9  ",12 ,06
078005,,South Pemiscot Co. R-V ,611 Beasley Road ,611 Beasley Road ,Steele ,638771726,Pemiscot ,E,A,"$31,360,329.00",3.8482,5736954426,5736954427,2,40,380,0,380,0,0,0,0,0,0,0,0,0,0,1,28,252,0,252,3,68,632,0,632,Mr.,Greene ,David ,,Ms.,Graham ,Allison ,,Moore ,Chris ,,Mr.,CMOORE@SOUTHPEMISCOT.COM,http://southpemiscot.com,150,25 ,08
010087,,Southern Boone Co. R-I ,5275 W Red Tail Dr,,Ashland ,650100168,Boone ,D,A,"$167,257,716.00",5.7901,5736572147,8332845693,2,96,890,0,890,1,40,421,0,421,0,0,0,0,0,1,49,499,0,499,4,185,1810,0,1810,Mr.,Clevenger,Tiffany,,Mrs.,Pfingsten,Karen,,Felmlee,Christopher,,Mr.,cfelmlee@ashland.k12.mo.us,http://ashland.k12.mo.us,50 ,19 ,"03, 04"
090076,,Southern Reynolds Co. R-II ,One School St. ,,Ellington ,636389570,Reynolds ,G,A,"$54,630,524.00",3.8600,5736633591,5736632412,1,23,209,0,209,0,0,0,0,0,0,0,0,0,0,1,24,227,14,241,2,47,436,14,450,Mr.,Roberts ,Phillip ,,Mrs.,Foster ,Rebecca ,L,King,Paula,,Mrs.,pking@ewhippets.com,http://www.ellington.k12.mo.us,"143, 144","25 , 3  ",08
035099,,Southland C-9 ,500 S Main ,,Cardwell ,638297187,Dunklin ,E,A,"$15,038,976.00",4.0142,5736543574,5736543575,1,16,118,0,118,0,0,0,0,0,0,0,0,0,0,1,17,119,0,119,2,33,237,0,237,Mr.,Baugus ,Jody ,,Mr.,Kemmett,Zac,,Galloway,Misty,,Dr.,mgalloway@southland.k12.mo.us,http://southland.k12.mo.us,150,25 ,08
059113,,Southwest Livingston Co. R-I ,4944 Highway DD ,,Ludlow ,646568122,Livingston ,H,A,"$13,298,696.00",4.4700,6607384433,6607384441,1,17,110,0,110,0,0,0,0,0,0,0,0,0,0,1,14,97,0,97,2,31,207,0,207,Mr.,Anderson ,Bryce ,,Mrs.,Gilliland ,Carrie ,L,Schneiderheinze,Burnie,,Mr.,bschneiderheinze@southwestr1.org,http://southwestr1.org,"7  , 8  ",21 ,06
005121,,Southwest R-V ,529 E Pineville Road ,,Washburn ,657729224,Barry ,C,A,"$44,012,159.00",3.6000,4178265410,4178265603,1,25,272,0,272,1,28,247,0,247,0,0,0,0,0,1,25,236,0,236,3,78,755,0,755,Mr.,Dalton ,Danny ,,Mrs.,Brooks ,Judy ,K,Tilford ,Tosha ,L,Ms.,ttilford@swr5.net,http://www.swr5.net,"158, 159",29 ,07
022090,,Sparta R-III ,113 Division St. ,P.O. Box 160 ,Sparta ,657530160,Christian ,C,A,"$49,423,292.00",4.1000,4176344284,4176343156,2,26,295,0,295,1,25,225,0,225,0,0,0,0,0,1,23,225,0,225,4,74,745,0,745,Mr.,Roller ,Keith ,,Mrs.,Loveland ,Trish ,K,Gray ,Landon ,S,Dr.,lgray@sparta.k12.mo.us,http://www.spartaschools.net,140,20 ,"07, 08"
096119,,Specl. School District St. Louis Co. ,12110 Clayton Road ,,Town & Country ,631312516,St. Louis ,A,A,"$29,478,499,091.00",1.0158,3149898100,3149898440,4,3475,1981,1,1982,0,0,0,0,0,0,0,0,0,0,7,497,2010,0,2010,11,3972,3991,1,3992,Dr.,Cuneo ,Dan ,,Ms.,Doyle ,Amy ,,Keenan ,Elizabeth ,,Dr.,ekeenan@ssdmo.org,http://www.ssdmo.org,,,
040101,Y,Spickard R-II ,105 N 4th St. ,,Spickard ,646796234,Grundy ,H,A,"$4,934,314.00",4.6604,6604856121,6604856179,1,9,26,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,26,2,28,Mrs.,Shipps,Ruth,,Mrs.,Girdner,Kelli,,Eakes,Erica,,Mrs.,eeakes@spickard.k12.mo.us,http://www.spickard.k12.mo.us/,"3  , 7  ",12 ,06
022094,,Spokane R-VII ,167 Kentling Ave,PO Box 220,Highlandville,656698065,Christian ,C,A,"$81,466,877.00",4.0461,4174432200,4174432205,1,32,340,0,340,1,21,144,0,144,0,0,0,0,0,1,24,209,0,209,3,77,693,0,693,,Essick,Toby,,Ms.,Sellers,Tamara,,Bell-Freeman,Della,,Dr.,bellfreemand@spokane.k12.mo.us,http://www.spokane.k12.mo.us,"138, 139, 140, 156","20 , 29 ",07
